index,year,month,sector,hydroelectric_power,geothermal_energy,solar_energy,wind_energy,biomass_energy,total_renewable_energy
2663,2017,5,Industrial,0.541,0.357,0.828,0.026,204.505,206.256
2664,2017,5,Residential,0,3.363,11.388,0,0,51.236
2665,2017,5,Transportation,0,0,0,0,131.775,131.775
2666,2017,6,Commerical,0.083,1.619,2.85,0.036,12.963,17.551
2667,2017,6,Electric Power,0,4.38,20.65,68.665,42.074,239.569
2668,2017,6,Industrial,0.44,0.345,0.839,0.023,203.622,205.269
2669,2017,6,Residential,0,3.255,11.744,0,0,50.307
2670,2017,6,Transportation,0,0,0,0,130.708,130.708
2671,2017,7,Commerical,0.072,1.673,2.943,0.027,13.325,18.041
2672,2017,7,Electric Power,0,4.684,18.797,54.96,43.856,212.58
2673,2017,7,Industrial,0.399,0.357,0.877,0.014,209.44,211.087
2674,2017,7,Residential,0,3.363,12.017,0,0,51.865
2675,2017,7,Transportation,0,0,0,0,127.71,127.71
2676,2017,8,Commerical,0.06,1.673,2.869,0.02,13.437,18.058
2677,2017,8,Electric Power,0,4.651,18.12,47.322,44.735,189.631
2678,2017,8,Industrial,0.316,0.357,0.856,0.013,213.439,214.98
2679,2017,8,Residential,0,3.363,11.647,0,0,51.495
2680,2017,8,Transportation,0,0,0,0,134.035,134.035
2681,2017,9,Commerical,0.052,1.619,2.586,0.038,12.488,16.783
2682,2017,9,Electric Power,0,4.543,17.082,61.062,39.993,187.723
2683,2017,9,Industrial,0.252,0.345,0.774,0.015,197.284,198.67
2684,2017,9,Residential,0,3.255,10.438,0,0,49.001
2685,2017,9,Transportation,0,0,0,0,123.066,123.066
2686,2017,10,Commerical,0.044,1.673,2.295,0.051,12.964,17.027
2687,2017,10,Electric Power,0,4.143,15.716,83.067,40.542,203.541
2688,2017,10,Industrial,0.269,0.357,0.697,0.028,207.303,208.654
2689,2017,10,Residential,0,3.363,9.334,0,0,49.183
2690,2017,10,Transportation,0,0,0,0,126.769,126.769
2691,2017,11,Commerical,0.049,1.619,1.821,0.047,13.013,16.55
2692,2017,11,Electric Power,0,4.452,10.83,77.085,42.226,202.006
2693,2017,11,Industrial,0.396,0.345,0.54,0.029,209.641,210.951
2694,2017,11,Residential,0,3.255,7.31,0,0,45.873
2695,2017,11,Transportation,0,0,0,0,122.961,122.961
2696,2017,12,Commerical,0.056,1.673,1.769,0.044,13.422,16.965
2697,2017,12,Electric Power,0,4.712,10.258,75.675,45.528,211.701
2698,2017,12,Industrial,0.326,0.357,0.479,0.029,216.728,217.919
2699,2017,12,Residential,0,3.363,6.856,0,0,46.704
2700,2017,12,Transportation,0,0,0,0,124.282,124.282
2701,2018,1,Commerical,0.064,1.673,1.983,0.06,13.325,17.105
2702,2018,1,Electric Power,0,4.577,11.218,87.245,45.826,234.036
2703,2018,1,Industrial,0.284,0.357,0.508,0.038,212.713,213.9
2704,2018,1,Residential,0,3.363,6.708,0,0,54.649
2705,2018,1,Transportation,0,0,0,0,114.617,114.617
2706,2018,2,Commerical,0.066,1.511,2.169,0.053,12.081,15.879
2707,2018,2,Electric Power,0,4.347,13.18,79.039,41.774,222.936
2708,2018,2,Industrial,0.305,0.322,0.539,0.031,191.813,193.009
2709,2018,2,Residential,0,3.038,7.326,0,0,50.627
2710,2018,2,Transportation,0,0,0,0,102.213,102.213
2711,2018,3,Commerical,0.073,1.673,2.944,0.063,13.319,18.072
2712,2018,3,Electric Power,0,4.663,17.091,90.196,43.993,243.81
2713,2018,3,Industrial,0.297,0.357,0.767,0.035,210.21,211.666
2714,2018,3,Residential,0,3.363,10.116,0,0,58.056
2715,2018,3,Transportation,0,0,0,0,119.339,119.339
2716,2018,4,Commerical,0.08,1.619,3.265,0.055,12.709,17.728
2717,2018,4,Electric Power,0,4.053,20.48,90.098,38.598,248.731
2718,2018,4,Industrial,0.347,0.345,0.836,0.029,198.76,200.318
2719,2018,4,Residential,0,3.255,11.468,0,0,57.862
2720,2018,4,Transportation,0,0,0,0,114.154,114.154
2721,2018,5,Commerical,0.083,1.673,3.577,0.047,13.369,18.749
2722,2018,5,Electric Power,0,4.718,23.16,81.655,40.166,253.145
2723,2018,5,Industrial,0.346,0.357,0.926,0.027,208.098,209.754
2724,2018,5,Residential,0,3.363,12.614,0,0,60.554
2725,2018,5,Transportation,0,0,0,0,133.018,133.018
2726,2018,6,Commerical,0.072,1.619,3.634,0.047,13.009,18.382
2727,2018,6,Electric Power,0,4.435,25.07,84.218,41.86,249.419
2728,2018,6,Industrial,0.253,0.345,0.932,0.022,202.583,204.135
2729,2018,6,Residential,0,3.255,12.84,0,0,59.234
2730,2018,6,Transportation,0,0,0,0,123.427,123.427
2731,2018,7,Commerical,0.065,1.673,3.734,0.033,13.342,18.847
2732,2018,7,Electric Power,0,4.673,22.831,56.065,43.581,212.459
2733,2018,7,Industrial,0.265,0.357,0.962,0.018,212.683,214.284
2734,2018,7,Residential,0,3.363,13.188,0,0,61.128
2735,2018,7,Transportation,0,0,0,0,126.06,126.06
2736,2018,8,Commerical,0.059,1.673,3.579,0.037,13.532,18.881
2737,2018,8,Electric Power,0,4.664,22.634,67.661,42.772,212.482
2738,2018,8,Industrial,0.311,0.357,0.932,0.018,212.902,214.52
2739,2018,8,Residential,0,3.363,12.639,0,0,60.579
2740,2018,8,Transportation,0,0,0,0,132.263,132.263
2741,2018,9,Commerical,0.053,1.619,3.202,0.041,12.448,17.363
2742,2018,9,Electric Power,0,4.531,20.168,63.128,37.466,190.324
2743,2018,9,Industrial,0.308,0.345,0.842,0.02,197.147,198.662
2744,2018,9,Residential,0,3.255,11.143,0,0,57.537
2745,2018,9,Transportation,0,0,0,0,118.167,118.167
2746,2018,10,Commerical,0.048,1.673,2.818,0.052,13.1,17.691
2747,2018,10,Electric Power,0,4.344,16.808,72.231,39.208,198.874
2748,2018,10,Industrial,0.367,0.357,0.764,0.031,206.908,208.427
2749,2018,10,Residential,0,3.363,9.996,0,0,57.937
2750,2018,10,Transportation,0,0,0,0,127.155,127.155
2751,2018,11,Commerical,0.054,1.619,2.226,0.055,12.818,16.773
2752,2018,11,Electric Power,0,4.541,12.662,75.033,39.759,206.311
2753,2018,11,Industrial,0.396,0.345,0.603,0.029,204.006,205.379
2754,2018,11,Residential,0,3.255,7.978,0,0,54.372
2755,2018,11,Transportation,0,0,0,0,121.909,121.909
2756,2018,12,Commerical,0.057,1.787,2.094,0.052,13.421,17.411
2757,2018,12,Electric Power,0,4.82,10.518,82.849,41.083,216.553
2758,2018,12,Industrial,0.442,0.357,0.544,0.032,213.549,214.924
2759,2018,12,Residential,0,3.363,7.421,0,0,55.361
2760,2018,12,Transportation,0,0,0,0,123.4,123.4
2761,2019,1,Commerical,0.056,1.817,2.249,0.06,13.002,17.183
2762,2019,1,Electric Power,0,4.599,12.099,82.82,41.188,224.838
2763,2019,1,Industrial,0.422,0.357,0.586,0.037,209.137,210.538
2764,2019,1,Residential,0,3.363,7.316,0,0,57.01
2765,2019,1,Transportation,0,0,0,0,111.889,111.889
2766,2019,2,Commerical,0.051,1.65,2.421,0.053,11.838,16.013
2767,2019,2,Electric Power,0,4.272,12.957,77.105,35.547,207.58
2768,2019,2,Industrial,0.32,0.322,0.623,0.031,189.438,190.734
2769,2019,2,Residential,0,3.038,7.941,0,0,52.826
2770,2019,2,Transportation,0,0,0,0,113.326,113.326
2771,2019,3,Commerical,0.064,1.824,3.355,0.059,12.781,18.082
2772,2019,3,Electric Power,0,4.703,19.93,87.845,37.354,239.253
2773,2019,3,Industrial,0.367,0.357,0.891,0.033,203.741,205.389
2774,2019,3,Residential,0,3.363,11.314,0,0,61.008
2775,2019,3,Transportation,0,0,0,0,123.088,123.088
2776,2019,4,Commerical,0.065,1.711,3.707,0.059,11.941,17.483
2777,2019,4,Electric Power,0,4.187,22.827,98.565,33.61,253.684
2778,2019,4,Industrial,0.362,0.345,0.975,0.035,195.684,197.401
2779,2019,4,Residential,0,3.255,12.638,0,0,60.729
2780,2019,4,Transportation,0,0,0,0,121.526,121.526
2781,2019,5,Commerical,0.074,1.801,3.987,0.049,12.29,18.2
2782,2019,5,Electric Power,0,4.451,24.21,87.882,36.629,261.866
2783,2019,5,Industrial,0.354,0.357,1.082,0.029,202.533,204.355
2784,2019,5,Residential,0,3.363,13.868,0,0,63.562
2785,2019,5,Transportation,0,0,0,0,134.388,134.388
2786,2019,6,Commerical,0.062,1.735,4.031,0.042,12.366,18.236
2787,2019,6,Electric Power,0,4.416,26.948,76.518,36.694,239.993
2788,2019,6,Industrial,0.323,0.345,1.093,0.026,199.477,201.264
2789,2019,6,Residential,0,3.255,14.126,0,0,62.217
2790,2019,6,Transportation,0,0,0,0,127.954,127.954
2791,2019,7,Commerical,0.055,1.787,4.234,0.037,12.623,18.735
2792,2019,7,Electric Power,0,4.579,27.477,75.352,39.766,231.75
2793,2019,7,Industrial,0.244,0.357,1.129,0.019,206.584,208.332
2794,2019,7,Residential,0,3.363,14.733,0,0,64.427
2795,2019,7,Transportation,0,0,0,0,131.399,131.399
2796,2019,8,Commerical,0.051,1.778,4.028,0.032,12.719,18.608
2797,2019,8,Electric Power,0,4.649,26.623,68.116,40.478,216.65
2798,2019,8,Industrial,0.202,0.357,1.093,0.017,205.759,207.428
2799,2019,8,Residential,0,3.363,14.171,0,0,63.865
2800,2019,8,Transportation,0,0,0,0,128.624,128.624
2801,2019,9,Commerical,0.041,1.72,3.581,0.047,12.199,17.587
2802,2019,9,Electric Power,0,4.566,23.044,83.574,36.515,210.689
2803,2019,9,Industrial,0.179,0.345,0.987,0.018,191.643,193.173
2804,2019,9,Residential,0,3.255,12.545,0,0,60.637
2805,2019,9,Transportation,0,0,0,0,120.376,120.376
2806,2019,10,Commerical,0.037,1.803,3.163,0.059,12.59,17.651
2807,2019,10,Electric Power,0,3.763,20.609,94.166,35.202,215.948
2808,2019,10,Industrial,0.215,0.357,0.892,0.03,200.782,202.276
2809,2019,10,Residential,0,3.363,11.06,0,0,60.754
2810,2019,10,Transportation,0,0,0,0,129.283,129.283
2811,2019,11,Commerical,0.042,1.763,2.453,0.056,12.268,16.582
2812,2019,11,Electric Power,0,3.212,14.75,85.845,36.079,208.599
2813,2019,11,Industrial,0.227,0.345,0.694,0.028,201.216,202.511
2814,2019,11,Residential,0,3.255,8.737,0,0,56.828
2815,2019,11,Transportation,0,0,0,0,125,125
2816,2019,12,Commerical,0.046,1.819,2.333,0.058,12.657,16.913
2817,2019,12,Electric Power,0,3.89,11.681,90.814,39.075,218.387
2818,2019,12,Industrial,0.31,0.357,0.624,0.037,210.497,211.824
2819,2019,12,Residential,0,3.363,7.936,0,0,57.63
2820,2019,12,Transportation,0,0,0,0,129.748,129.748
2821,2020,1,Commerical,0.06,1.789,2.617,0.053,12.989,17.509
2822,2020,1,Electric Power,0,3.795,15.091,95.868,39.29,237.222
2823,2020,1,Industrial,0.347,0.356,0.669,0.03,210.185,211.587
2824,2020,1,Residential,0,3.354,8.363,0,0,40.946
2825,2020,1,Transportation,0,0,0,0,119.732,119.732
2826,2020,2,Commerical,0.062,1.701,2.97,0.055,12.05,16.839
2827,2020,2,Electric Power,0,4.057,18.829,99.24,36.528,246.484
2828,2020,2,Industrial,0.37,0.333,0.742,0.029,195.62,197.095
2829,2020,2,Residential,0,3.138,9.507,0,0,39.988
2830,2020,2,Transportation,0,0,0,0,114.701,114.701
2831,2020,3,Commerical,0.057,1.816,3.849,0.058,12.395,18.175
2832,2020,3,Electric Power,0,4.852,21.486,99.951,37.464,244.561
2833,2020,3,Industrial,0.42,0.356,1.021,0.029,198.288,200.113
2834,2020,3,Residential,0,3.354,12.376,0,0,44.959
2835,2020,3,Transportation,0,0,0,0,103.292,103.292
2836,2020,4,Commerical,0.058,1.749,4.244,0.06,11.204,17.315
2837,2020,4,Electric Power,0,4.57,26.813,101.426,32.788,244.299
2838,2020,4,Industrial,0.38,0.344,1.106,0.028,163.643,165.502
2839,2020,4,Residential,0,3.246,13.883,0,0,45.415
2840,2020,4,Transportation,0,0,0,0,81.201,81.201
2841,2020,5,Commerical,0.079,1.801,4.691,0.051,12.269,18.89
2842,2020,5,Electric Power,0,4.516,32.672,96.744,34.455,270.239
2843,2020,5,Industrial,0.348,0.356,1.231,0.029,175.854,177.818
2844,2020,5,Residential,0,3.354,15.614,0,0,48.197
2845,2020,5,Transportation,0,0,0,0,104.737,104.737
2846,2020,6,Commerical,0.075,1.73,4.678,0.051,12.292,18.826
2847,2020,6,Electric Power,0,4.233,32.672,102.83,32.952,267.896
2848,2020,6,Industrial,0.249,0.344,1.251,0.204,179.696,181.744
2849,2020,6,Residential,0,3.246,15.617,0,0,47.149
2850,2020,6,Transportation,0,0,0,0,121.375,121.375
2851,2020,7,Commerical,0.071,1.772,4.86,0.035,12.606,19.345
2852,2020,7,Electric Power,0,4.439,35.92,77.751,36.34,245.405
2853,2020,7,Industrial,0.217,0.356,1.306,0.234,188.109,190.222
2854,2020,7,Residential,0,3.354,16.072,0,0,48.655
2855,2020,7,Transportation,0,0,0,0,120.843,120.843
2856,2020,8,Commerical,0.061,1.772,4.639,0.038,12.571,19.082
2857,2020,8,Electric Power,0,4.411,31.547,78.346,38.14,231.614
2858,2020,8,Industrial,0.212,0.356,1.258,0.191,188.646,190.663
2859,2020,8,Residential,0,3.354,15.268,0,0,47.851
2860,2020,8,Transportation,0,0,0,0,118.61,118.61
2861,2020,9,Commerical,0.049,1.73,4.126,0.042,12.023,17.97
2862,2020,9,Electric Power,0,4.28,26.18,78.823,33.992,206.774
2863,2020,9,Industrial,0.183,0.344,1.126,0.246,182.848,184.748
2864,2020,9,Residential,0,3.246,13.5,0,0,45.032
2865,2020,9,Transportation,0,0,0,0,119.266,119.266
2866,2020,10,Commerical,0.049,1.8,3.598,0.041,12.212,17.7
2867,2020,10,Electric Power,0,4.262,24.001,97.982,33.568,223.765
2868,2020,10,Industrial,0.18,0.356,1.02,0.32,193.408,195.283
2869,2020,10,Residential,0,3.354,12.056,0,0,44.639
2870,2020,10,Transportation,0,0,0,0,111.423,111.423
2871,2020,11,Commerical,0.053,1.754,2.866,0.047,12.015,16.735
2872,2020,11,Electric Power,0,4.633,19.532,112.632,34.629,242.432
2873,2020,11,Industrial,0.228,0.344,0.792,0.358,193.415,195.137
2874,2020,11,Residential,0,3.246,9.877,0,0,41.409
2875,2020,11,Transportation,0,0,0,0,116.75,116.75
2876,2020,12,Commerical,0.055,1.819,2.737,0.041,12.359,17.011
2877,2020,12,Electric Power,0,4.636,17.258,108.772,37.427,241.142
2878,2020,12,Industrial,0.282,0.356,0.71,0.407,200.28,202.036
2879,2020,12,Residential,0,3.354,9.072,0,0,41.655
2880,2020,12,Transportation,0,0,0,0,123.516,123.516
2881,2021,1,Commerical,0.085,1.823,3.053,0.047,12.291,17.299
2882,2021,1,Electric Power,0,4.445,18.845,102.49,38.269,247.469
2883,2021,1,Industrial,0.294,0.357,0.756,0.029,196.965,198.402
2884,2021,1,Residential,0,3.363,9.379,0,0,41.969
2885,2021,1,Transportation,0,0,0,0,101.911,101.911
2886,2021,2,Commerical,0.074,1.646,3.293,0.043,11.116,16.172
2887,2021,2,Electric Power,0,4.258,21.473,91.077,35.197,220.424
2888,2021,2,Industrial,0.211,0.322,0.808,0.034,168.317,169.692
2889,2021,2,Residential,0,3.038,9.991,0,0,39.427
2890,2021,2,Transportation,0,0,0,0,100.85,100.85
2891,2021,3,Commerical,0.077,1.732,4.545,0.066,12.514,18.934
2892,2021,3,Electric Power,0,4.179,31.503,133.659,36.71,278.025
2893,2021,3,Industrial,0.351,0.357,1.162,0.044,195.42,197.334
2894,2021,3,Residential,0,3.363,14.267,0,0,46.857
2895,2021,3,Transportation,0,0,0,0,125.378,125.378
2896,2021,4,Commerical,0.073,1.746,5.041,0.056,12.008,18.925
2897,2021,4,Electric Power,0,4.267,36.911,123.279,32.343,262.577
2898,2021,4,Industrial,0.304,0.345,1.261,0.035,190.513,192.459
2899,2021,4,Residential,0,3.255,15.856,0,0,47.394
2900,2021,4,Transportation,0,0,0,0,120.216,120.216
2901,2021,5,Commerical,0.079,1.847,5.46,0.048,12.382,19.816
2902,2021,5,Electric Power,0,4.379,42.231,115.204,34.34,275.317
2903,2021,5,Industrial,0.288,0.357,1.391,0.028,200.954,203.019
2904,2021,5,Residential,0,3.363,17.477,0,0,50.067
2905,2021,5,Transportation,0,0,0,0,133.593,133.593
2906,2021,6,Commerical,0.082,1.757,5.51,0.039,12.393,19.781
2907,2021,6,Electric Power,0,4.221,41.351,90.935,35.509,251.754
2908,2021,6,Industrial,0.205,0.345,1.395,0.029,193.658,195.632
2909,2021,6,Residential,0,3.255,17.626,0,0,49.164
2910,2021,6,Transportation,0,0,0,0,128.455,128.455
2911,2021,7,Commerical,0.077,1.807,5.677,0.028,13.022,20.612
2912,2021,7,Electric Power,0,4.474,41.332,74.046,38.282,233.193
2913,2021,7,Industrial,0.26,0.357,1.429,0.02,201.719,203.785
2914,2021,7,Residential,0,3.363,17.831,0,0,50.421
2915,2021,7,Transportation,0,0,0,0,130.6,130.6
2916,2021,8,Commerical,0.073,1.815,5.456,0.04,12.924,20.307
2917,2021,8,Electric Power,0,4.42,40.57,92.309,37.744,244.093
2918,2021,8,Industrial,0.238,0.357,1.39,0.017,195.198,197.201
2919,2021,8,Residential,0,3.363,16.812,0,0,49.402
2920,2021,8,Transportation,0,0,0,0,131.606,131.606
2921,2021,9,Commerical,0.063,1.765,4.872,0.046,12.436,19.182
2922,2021,9,Electric Power,0,4.437,38.025,98.864,34.873,233.959
2923,2021,9,Industrial,0.257,0.345,1.259,0.031,188.67,190.563
2924,2021,9,Residential,0,3.255,14.869,0,0,46.408
2925,2021,9,Transportation,0,0,0,0,120.426,120.426
2926,2021,10,Commerical,0.059,1.838,4.229,0.05,12.52,18.695
2927,2021,10,Electric Power,0,4.335,31.427,109.837,32.518,236.255
2928,2021,10,Industrial,0.26,0.357,1.129,0.031,200.34,202.116
2929,2021,10,Residential,0,3.363,12.992,0,0,45.582
2930,2021,10,Transportation,0,0,0,0,138.566,138.566
2931,2021,11,Commerical,0.062,1.769,3.355,0.057,12.278,17.521
2932,2021,11,Electric Power,0,4.509,26.43,121.888,33.575,252.159
2933,2021,11,Industrial,0.283,0.345,0.877,0.038,197.109,198.653
2934,2021,11,Residential,0,3.255,11.421,0,0,42.959
2935,2021,11,Transportation,0,0,0,0,131.962,131.962
2936,2021,12,Commerical,0.076,1.867,3.152,0.054,12.749,17.898
2937,2021,12,Electric Power,0,4.871,20.657,135.867,36.853,278.325
2938,2021,12,Industrial,0.24,0.357,0.772,0.044,206.768,208.182
2939,2021,12,Residential,0,3.363,10.314,0,0,42.904
2940,2021,12,Transportation,0,0,0,0,132.41,132.41
2941,2022,1,Commerical,0.082,1.673,3.576,0.06,15.793,21.185
2942,2022,1,Electric Power,0,5.016,26.521,127.562,33.706,275.022
2943,2022,1,Industrial,0.262,0.357,0.828,0.043,200.631,202.121
2944,2022,1,Residential,0,3.363,10.858,0,0,50.103
2945,2022,1,Transportation,0,0,0,0,117.75,117.75
2946,2022,2,Commerical,0.073,1.511,3.952,0.059,14.523,20.118
2947,2022,2,Electric Power,0,4.241,30.604,128.337,31.78,267.352
2948,2022,2,Industrial,0.282,0.322,0.885,0.047,180.184,181.72
2949,2022,2,Residential,0,3.038,11.975,0,0,47.423
2950,2022,2,Transportation,0,0,0,0,111.14,111.14
2951,2022,3,Commerical,0.083,1.673,5.379,0.064,15.804,23.003
2952,2022,3,Electric Power,0,4.389,39.641,146.707,32.24,305.893
2953,2022,3,Industrial,0.377,0.357,1.259,0.05,195.668,197.711
2954,2022,3,Residential,0,3.363,16.516,0,0,55.761
2955,2022,3,Transportation,0,0,0,0,132.721,132.721
2956,2022,4,Commerical,0.07,1.619,5.896,0.066,15.353,23.005
2957,2022,4,Electric Power,0,4.374,45.421,157.409,28.229,303.479
2958,2022,4,Industrial,0.349,0.345,1.367,0.047,187.852,189.961
2959,2022,4,Residential,0,3.255,18.394,0,0,56.374
2960,2022,4,Transportation,0,0,0,0,127.089,127.089
2961,2022,5,Commerical,0.089,1.673,6.437,0.054,16.096,24.349
2962,2022,5,Electric Power,0,4.528,51.256,143.632,29.435,308.175
2963,2022,5,Industrial,0.288,0.357,1.504,0.04,196.464,198.653
2964,2022,5,Residential,0,3.363,20.27,0,0,59.516
2965,2022,5,Transportation,0,0,0,0,134.022,134.022
2966,2022,6,Commerical,0.093,1.619,6.459,0.044,16.116,24.33
2967,2022,6,Electric Power,0,4.355,54.408,115.143,31.339,293.607
2968,2022,6,Industrial,0.216,0.345,1.521,0.028,192.8,194.91
2969,2022,6,Residential,0,3.255,20.23,0,0,58.209
2970,2022,6,Transportation,0,0,0,0,139.168,139.168
2971,2022,7,Commerical,0.089,1.673,6.707,0.031,16.326,24.827
2972,2022,7,Electric Power,0,4.577,53.441,100.512,33.516,275.601
2973,2022,7,Industrial,0.18,0.357,1.562,0.025,197.507,199.631
2974,2022,7,Residential,0,3.363,20.862,0,0,60.107
2975,2022,7,Transportation,0,0,0,0,131.623,131.623
2976,2022,8,Commerical,0.076,1.673,6.383,0.025,16.483,24.64
2977,2022,8,Electric Power,0,4.62,49.144,84.296,33.189,243.072
2978,2022,8,Industrial,0.207,0.357,1.505,0.018,194.318,196.405
2979,2022,8,Residential,0,3.363,20.142,0,0,59.388
2980,2022,8,Transportation,0,0,0,0,140.991,140.991
2981,2022,9,Commerical,0.062,1.619,5.692,0.033,15.497,22.903
2982,2022,9,Electric Power,0,4.536,45.036,93.2,30.366,230.964
2983,2022,9,Industrial,0.206,0.345,1.347,0.021,178.117,180.036
2984,2022,9,Residential,0,3.255,18.043,0,0,56.022
2985,2022,9,Transportation,0,0,0,0,128.061,128.061
2986,2022,10,Commerical,0.052,1.673,4.896,0.043,16.009,22.674
2987,2022,10,Electric Power,0,4.43,40.486,111.643,28.804,234.158
2988,2022,10,Industrial,0.176,0.357,1.219,0.039,190.413,192.203
2989,2022,10,Residential,0,3.363,16.595,0,0,55.84
2990,2022,10,Transportation,0,0,0,0,141.657,141.657
2991,2022,11,Commerical,0.061,1.619,3.841,0.06,15.829,21.411
2992,2022,11,Electric Power,0,4.766,28.474,140.464,29.622,264.122
2993,2022,11,Industrial,0.211,0.345,0.933,0.046,191.916,193.452
2994,2022,11,Residential,0,3.255,13.46,0,0,51.44
2995,2022,11,Transportation,0,0,0,0,134.622,134.622
2996,2022,12,Commerical,0.068,1.673,3.538,0.051,15.783,21.113
2997,2022,12,Electric Power,0,5.057,22.98,131.884,31.953,261.197
2998,2022,12,Industrial,0.312,0.357,0.825,0.04,191.422,192.956
2999,2022,12,Residential,0,3.363,12.314,0,0,51.559
3000,2022,12,Transportation,0,0,0,0,134.306,134.306
3001,2023,1,Commerical,0.08,1.673,3.89,0.056,15.723,21.421
3002,2023,1,Electric Power,0,5.316,27.058,133.697,31.163,272.89
3003,2023,1,Industrial,0.308,0.357,0.897,0.037,197.404,199.003
3004,2023,1,Residential,0,3.363,12.539,0,0,54.149
3005,2023,1,Transportation,0,0,0,0,137.167,137.167
3006,2023,2,Commerical,0.067,1.511,4.332,0.06,14.032,20.002
3007,2023,2,Electric Power,0,4.442,31.366,143.827,27.181,270.223
3008,2023,2,Industrial,0.263,0.322,0.957,0.045,176.103,177.69
3009,2023,2,Residential,0,3.038,13.814,0,0,51.397
3010,2023,2,Transportation,0,0,0,0,124.27,124.27
3011,2023,3,Commerical,0,1.673,5.846,0.064,15.381,23.031
3012,2023,3,Electric Power,0,4.709,41.16,151.997,28.701,295.122
3013,2023,3,Industrial,0.291,0.357,1.363,0.046,189.64,191.696
3014,2023,3,Residential,0,3.363,18.858,0,0,60.468
3015,2023,3,Transportation,0,0,0,0,148.126,148.126
3016,2023,4,Commerical,0,1.619,6.475,0.058,14.792,23.003
3017,2023,4,Electric Power,0,4.596,50.041,146.861,24.397,285.234
3018,2023,4,Industrial,0.241,0.345,1.507,0.044,176.882,179.02
3019,2023,4,Residential,0,3.255,21.396,0,0,61.663
3020,2023,4,Transportation,0,0,0,0,138.372,138.372
3021,2023,5,Commerical,0,1.673,7.072,0.046,15.448,24.349
3022,2023,5,Electric Power,0,4.677,57.398,109.33,28.15,292.816
3023,2023,5,Industrial,0.271,0.357,1.654,0.034,188.896,191.213
3024,2023,5,Residential,0,3.363,24.106,0,0,65.716
3025,2023,5,Transportation,0,0,0,0,161.301,161.301
3026,2023,6,Commerical,0,1.619,7.04,0.034,15.477,24.24
3027,2023,6,Electric Power,0,4.343,59.806,93.922,28.164,252.371
3028,2023,6,Industrial,0.216,0.345,1.655,0.028,180.665,182.908
3029,2023,6,Residential,0,3.255,23.571,0,0,63.839
3030,2023,6,Transportation,0,0,0,0,158.2,158.2
3031,2023,7,Commerical,0,1.673,7.324,0.024,15.856,24.945
3032,2023,7,Electric Power,0,4.447,64.04,95.158,30.339,265.994
3033,2023,7,Industrial,0.25,0.357,1.713,0.024,185.775,188.119
3034,2023,7,Residential,0,3.363,24.62,0,0,66.23
3035,2023,7,Transportation,0,0,0,0,148.086,148.086
3036,2023,8,Commerical,0,1.673,6.984,0.026,16.066,24.82
3037,2023,8,Electric Power,0,4.574,60.431,97.343,29.547,263.631
3038,2023,8,Industrial,0.254,0.357,1.638,0.028,185.127,187.404
3039,2023,8,Residential,0,3.363,24.195,0,0,65.805
3040,2023,8,Transportation,0,0,0,0,161.632,161.632
3041,2023,9,Commerical,0,1.619,6.225,0.026,15.134,23.055
3042,2023,9,Electric Power,0,4.609,52.794,96.268,26.602,236.191
3043,2023,9,Industrial,0.224,0.345,1.469,0.027,176.894,178.959
3044,2023,9,Residential,0,3.255,21.063,0,0,61.331
3045,2023,9,Transportation,0,0,0,0,152.376,152.376
3046,2023,10,Commerical,0,1.673,5.386,0.034,15.571,22.713
3047,2023,10,Electric Power,0,4.826,47.778,124.415,23.466,261.855
3048,2023,10,Industrial,0.255,0.357,1.334,0.035,184.877,186.857
3049,2023,10,Residential,0,3.363,19.727,0,0,61.337
3050,2023,10,Transportation,0,0,0,0,157.704,157.704
3051,2023,11,Commerical,0.059,1.619,4.301,0.04,15.319,21.339
3052,2023,11,Electric Power,0,4.81,34.777,126.309,24.29,251.641
3053,2023,11,Industrial,0.242,0.345,1.045,0.04,188.499,190.171
3054,2023,11,Residential,0,3.255,16.219,0,0,56.487
3055,2023,11,Transportation,0,0,0,0,144.933,144.933
3056,2023,12,Commerical,0,1.673,3.913,0.037,16.051,21.739
3057,2023,12,Electric Power,0,4.821,31.162,130.846,27.044,259.513
3058,2023,12,Industrial,0.269,0.357,0.942,0.037,194.694,196.299
3059,2023,12,Residential,0,3.363,14.658,0,0,56.268
3060,2023,12,Transportation,0,0,0,0,156.234,156.234
3061,2024,1,Commerical,0.073,1.669,4.267,0.036,15.728,21.773
3062,2024,1,Electric Power,0,4.667,32.707,119.265,28.944,257.661
3063,2024,1,Industrial,0.308,0.356,0.987,0.035,188.325,190.011
3064,2024,1,Residential,0,3.354,14.897,0,0,52.316
3065,2024,1,Transportation,0,0,0,0,140.188,140.188
