Order Date,Ship Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Delivery Days
22/9/2014,27/9/2014,Standard Class,Corporate,Illinois,Central,Office Supplies,Storage,331.54,3,0.2,-82.88,2014,September,5
25/9/2015,27/9/2015,First Class,Corporate,New York,East,Technology,Accessories,899.91,9,0,395.96,2015,September,2
4/5/2015,8/5/2015,Standard Class,Corporate,Texas,Central,Technology,Phones,946.34,7,0.2,118.29,2015,May,4
8/12/2017,13/12/2017,Standard Class,Consumer,Wisconsin,Central,Technology,Accessories,178.11,3,0,32.06,2017,December,5
8/12/2017,13/12/2017,Standard Class,Consumer,Wisconsin,Central,Office Supplies,Appliances,1089.75,3,0,305.13,2017,December,5
8/12/2017,13/12/2017,Standard Class,Consumer,Wisconsin,Central,Office Supplies,Labels,61.06,2,0,28.09,2017,December,5
8/12/2017,13/12/2017,Standard Class,Consumer,Wisconsin,Central,Furniture,Bookcases,459.92,4,0,41.39,2017,December,5
8/12/2017,13/12/2017,Standard Class,Consumer,Wisconsin,Central,Office Supplies,Paper,27.52,4,0,12.66,2017,December,5
29/6/2017,2/7/2017,First Class,Corporate,Connecticut,East,Furniture,Bookcases,638.82,9,0,185.26,2017,June,3
29/6/2017,2/7/2017,First Class,Corporate,Connecticut,East,Office Supplies,Supplies,30.69,3,0,7.98,2017,June,3
29/6/2017,2/7/2017,First Class,Corporate,Connecticut,East,Furniture,Furnishings,25.16,2,0,8.55,2017,June,3
29/6/2014,3/7/2014,Standard Class,Consumer,New York,East,Office Supplies,Binders,13.92,3,0.2,4.87,2014,June,4
20/1/2014,25/1/2014,Standard Class,Consumer,California,West,Office Supplies,Paper,19.36,2,0,9.29,2014,January,5
20/1/2014,25/1/2014,Standard Class,Consumer,California,West,Furniture,Furnishings,19.30,2,0,5.79,2014,January,5
31/12/2016,6/1/2017,Standard Class,Consumer,California,West,Office Supplies,Binders,38.38,3,0.2,13.43,2016,December,6
28/3/2017,31/3/2017,First Class,Corporate,California,West,Office Supplies,Paper,12.96,2,0,6.35,2017,March,3
28/3/2017,31/3/2017,First Class,Corporate,California,West,Furniture,Furnishings,26.48,1,0,10.06,2017,March,3
28/3/2017,31/3/2017,First Class,Corporate,California,West,Technology,Machines,532.72,2,0.2,53.27,2017,March,3
28/3/2017,31/3/2017,First Class,Corporate,California,West,Office Supplies,Paper,26.72,4,0,12.83,2017,March,3
28/3/2017,31/3/2017,First Class,Corporate,California,West,Office Supplies,Paper,20.04,3,0,9.62,2017,March,3
28/3/2017,31/3/2017,First Class,Corporate,California,West,Office Supplies,Storage,795.48,7,0,7.95,2017,March,3
28/3/2017,31/3/2017,First Class,Corporate,California,West,Furniture,Furnishings,21.56,7,0,6.90,2017,March,3
8/12/2016,12/12/2016,Standard Class,Consumer,North Carolina,South,Technology,Phones,249.58,2,0.2,31.20,2016,December,4
8/12/2016,12/12/2016,Standard Class,Consumer,North Carolina,South,Technology,Accessories,68.11,3,0.2,17.88,2016,December,4
8/12/2016,12/12/2016,Standard Class,Consumer,North Carolina,South,Technology,Accessories,16.56,3,0.2,-2.48,2016,December,4
18/11/2017,22/11/2017,Standard Class,Consumer,New York,East,Technology,Phones,74.95,5,0,36.73,2017,November,4
30/5/2014,5/6/2014,Standard Class,Consumer,Illinois,Central,Furniture,Tables,355.46,3,0.5,-184.84,2014,May,6
22/1/2016,28/1/2016,Standard Class,Consumer,California,West,Office Supplies,Labels,44.40,3,0,22.20,2016,January,6
22/1/2016,28/1/2016,Standard Class,Consumer,California,West,Office Supplies,Labels,20.65,5,0,9.50,2016,January,6
3/2/2016,10/2/2016,Standard Class,Consumer,Kentucky,South,Furniture,Chairs,866.40,4,0,225.26,2016,February,7
29/3/2015,3/4/2015,Second Class,Consumer,Virginia,South,Office Supplies,Art,5.56,2,0,1.45,2015,March,5
14/10/2014,18/10/2014,Standard Class,Consumer,Texas,Central,Office Supplies,Appliances,3.16,4,0.8,-8.53,2014,October,4
14/10/2014,18/10/2014,Standard Class,Consumer,Texas,Central,Technology,Copiers,1999.96,5,0.2,624.99,2014,October,4
11/8/2015,16/8/2015,Standard Class,Consumer,North Carolina,South,Furniture,Furnishings,46.15,3,0.2,12.11,2015,August,5
22/11/2015,23/11/2015,First Class,Consumer,Florida,South,Technology,Machines,32.99,3,0.5,-1.98,2015,November,1
30/12/2016,30/12/2016,Same Day,Home Office,California,West,Office Supplies,Storage,481.32,4,0,125.14,2016,December,0
30/12/2016,30/12/2016,Same Day,Home Office,California,West,Office Supplies,Binders,6.38,1,0.2,2.15,2016,December,0
12/8/2017,15/8/2017,First Class,Consumer,California,West,Office Supplies,Appliances,542.94,3,0,152.02,2017,August,3
12/8/2017,15/8/2017,First Class,Consumer,California,West,Furniture,Furnishings,54.92,4,0,19.77,2017,August,3
3/11/2015,5/11/2015,First Class,Corporate,New York,East,Furniture,Chairs,1448.82,10,0.1,209.27,2015,November,2
10/9/2015,12/9/2015,Second Class,Consumer,Washington,West,Office Supplies,Storage,353.88,6,0,17.69,2015,September,2
8/11/2014,14/11/2014,Standard Class,Consumer,California,West,Technology,Phones,333.58,3,0.2,25.02,2014,November,6
8/10/2016,15/10/2016,Standard Class,Home Office,Texas,Central,Office Supplies,Labels,60.14,6,0.2,20.30,2016,October,7
8/9/2017,12/9/2017,Second Class,Corporate,Texas,Central,Technology,Accessories,85.20,6,0.2,20.24,2017,September,4
25/2/2015,1/3/2015,Standard Class,Consumer,Massachusetts,East,Office Supplies,Labels,3.15,1,0,1.51,2015,February,4
25/2/2015,1/3/2015,Standard Class,Consumer,Massachusetts,East,Office Supplies,Paper,22.72,4,0,10.22,2015,February,4
24/9/2015,28/9/2015,Standard Class,Corporate,California,West,Furniture,Furnishings,14.91,3,0,4.62,2015,September,4
24/9/2015,28/9/2015,Standard Class,Corporate,California,West,Office Supplies,Appliances,1158.12,4,0,335.85,2015,September,4
26/11/2015,1/12/2015,Standard Class,Corporate,Missouri,Central,Technology,Copiers,599.99,1,0,234.00,2015,November,5
31/8/2016,6/9/2016,Standard Class,Consumer,Texas,Central,Office Supplies,Storage,23.97,2,0.2,2.40,2016,August,6
12/4/2016,16/4/2016,Standard Class,Consumer,California,West,Furniture,Chairs,638.29,7,0.2,-31.91,2016,April,4
12/4/2016,16/4/2016,Standard Class,Consumer,California,West,Office Supplies,Binders,13.21,1,0.2,4.62,2016,April,4
4/12/2016,8/12/2016,Standard Class,Consumer,New York,East,Office Supplies,Binders,15.53,3,0.2,5.82,2016,December,4
4/12/2016,9/12/2016,Standard Class,Consumer,California,West,Office Supplies,Paper,104.85,1,0,50.33,2016,December,5
11/11/2014,18/11/2014,Standard Class,Consumer,California,West,Office Supplies,Art,30.48,3,0,7.92,2014,November,7
11/11/2014,18/11/2014,Standard Class,Consumer,California,West,Furniture,Chairs,112.65,1,0.2,11.26,2014,November,7
2/4/2015,9/4/2015,Standard Class,Consumer,California,West,Technology,Machines,71.98,3,0.2,24.29,2015,April,7
12/12/2015,16/12/2015,Second Class,Consumer,California,West,Office Supplies,Art,2.21,1,0,0.60,2015,December,4
12/12/2015,16/12/2015,Second Class,Consumer,California,West,Office Supplies,Envelopes,15.52,4,0,7.45,2015,December,4
12/12/2015,16/12/2015,Second Class,Consumer,California,West,Office Supplies,Paper,36.44,4,0,16.40,2015,December,4
2/10/2017,8/10/2017,Standard Class,Consumer,Oregon,West,Furniture,Bookcases,217.76,6,0.7,-384.72,2017,October,6
2/10/2017,8/10/2017,Standard Class,Consumer,Oregon,West,Office Supplies,Supplies,39.07,6,0.2,4.40,2017,October,6
2/10/2017,8/10/2017,Standard Class,Consumer,Oregon,West,Office Supplies,Binders,22.64,7,0.7,-16.60,2017,October,6
2/10/2017,8/10/2017,Standard Class,Consumer,Oregon,West,Office Supplies,Art,95.14,7,0.2,10.70,2017,October,6
10/4/2017,14/4/2017,Second Class,Corporate,Florida,South,Furniture,Furnishings,12.32,5,0.2,1.85,2017,April,4
10/4/2017,14/4/2017,Second Class,Corporate,Florida,South,Office Supplies,Binders,4.42,3,0.7,-3.09,2017,April,4
29/9/2017,2/10/2017,First Class,Consumer,California,West,Office Supplies,Fasteners,35.00,7,0,16.80,2017,September,3
29/9/2017,2/10/2017,First Class,Consumer,California,West,Furniture,Chairs,72.78,1,0.2,0.00,2017,September,3
29/9/2017,2/10/2017,First Class,Consumer,California,West,Office Supplies,Appliances,97.84,2,0,25.44,2017,September,3
29/9/2017,2/10/2017,First Class,Consumer,California,West,Furniture,Furnishings,51.75,1,0,15.53,2017,September,3
29/9/2017,2/10/2017,First Class,Consumer,California,West,Office Supplies,Binders,46.67,2,0.2,16.34,2017,September,3
29/9/2014,3/10/2014,Second Class,Consumer,New York,East,Office Supplies,Storage,1395.54,9,0,362.84,2014,September,4
29/9/2014,3/10/2014,Second Class,Consumer,New York,East,Furniture,Furnishings,117.36,4,0,36.38,2014,September,4
29/9/2014,3/10/2014,Second Class,Consumer,New York,East,Office Supplies,Labels,18.90,3,0,8.69,2014,September,4
29/9/2014,3/10/2014,Second Class,Consumer,New York,East,Office Supplies,Paper,77.52,2,0,37.98,2014,September,4
20/8/2014,25/8/2014,Second Class,Consumer,Illinois,Central,Furniture,Chairs,421.37,2,0.3,-6.02,2014,August,5
11/7/2014,14/7/2014,First Class,Consumer,Texas,Central,Technology,Phones,575.97,4,0.2,43.20,2014,July,3
11/7/2014,14/7/2014,First Class,Consumer,Texas,Central,Office Supplies,Paper,10.37,2,0.2,3.63,2014,July,3
22/3/2015,24/3/2015,First Class,Consumer,California,West,Technology,Phones,15.98,2,0.2,1.20,2015,March,2
12/5/2017,19/5/2017,Standard Class,Home Office,Ohio,East,Office Supplies,Art,10.27,3,0.2,1.16,2017,May,7
13/11/2017,19/11/2017,Standard Class,Corporate,Texas,Central,Office Supplies,Storage,61.79,4,0.2,6.18,2017,November,6
13/11/2017,19/11/2017,Standard Class,Corporate,Texas,Central,Furniture,Bookcases,206.00,3,0.32,-27.26,2017,November,6
4/9/2016,7/9/2016,Second Class,Consumer,Tennessee,South,Office Supplies,Paper,12.19,3,0.2,4.11,2016,September,3
4/9/2016,7/9/2016,Second Class,Consumer,Tennessee,South,Office Supplies,Appliances,87.17,2,0.2,8.72,2016,September,3
4/9/2016,7/9/2016,Second Class,Consumer,Tennessee,South,Office Supplies,Art,31.74,2,0.2,8.33,2016,September,3
6/2/2016,11/2/2016,Standard Class,Corporate,Tennessee,South,Furniture,Furnishings,132.22,4,0.2,-18.18,2016,February,5
22/3/2015,26/3/2015,Standard Class,Corporate,California,West,Office Supplies,Paper,105.52,4,0,48.54,2015,March,4
22/3/2015,26/3/2015,Standard Class,Corporate,California,West,Furniture,Furnishings,91.96,2,0,15.63,2015,March,4
22/3/2015,26/3/2015,Standard Class,Corporate,California,West,Technology,Phones,1487.98,3,0.2,186.00,2015,March,4
2/7/2015,3/7/2015,First Class,Home Office,New York,East,Office Supplies,Paper,19.44,3,0,9.33,2015,July,1
15/6/2015,17/6/2015,First Class,Consumer,Florida,South,Technology,Accessories,11.67,1,0.2,-0.73,2015,June,2
26/11/2014,26/11/2014,Same Day,Consumer,New York,East,Technology,Phones,279.96,4,0,78.39,2014,November,0
26/11/2014,26/11/2014,Same Day,Consumer,New York,East,Office Supplies,Binders,12.91,3,0.2,4.68,2014,November,0
26/11/2014,26/11/2014,Same Day,Consumer,New York,East,Office Supplies,Binders,17.09,4,0.2,5.77,2014,November,0
26/11/2014,26/11/2014,Same Day,Consumer,New York,East,Office Supplies,Labels,93.15,9,0,44.71,2014,November,0
26/11/2014,26/11/2014,Same Day,Consumer,New York,East,Office Supplies,Labels,11.52,4,0,5.64,2014,November,0
12/5/2017,18/5/2017,Standard Class,Corporate,California,West,Office Supplies,Supplies,238.62,2,0,4.77,2017,May,6
12/5/2017,18/5/2017,Standard Class,Corporate,California,West,Office Supplies,Appliances,7.77,1,0,2.10,2017,May,6
12/5/2017,18/5/2017,Standard Class,Corporate,California,West,Furniture,Tables,285.48,5,0.2,-10.71,2017,May,6
12/5/2017,18/5/2017,Standard Class,Corporate,California,West,Office Supplies,Binders,19.17,4,0.2,6.47,2017,May,6
2/5/2014,2/5/2014,Same Day,Consumer,Ohio,East,Office Supplies,Appliances,26.14,3,0.2,1.96,2014,May,0
3/9/2017,6/9/2017,Second Class,Home Office,New York,East,Office Supplies,Paper,419.40,4,0,201.31,2017,September,3
3/9/2017,6/9/2017,Second Class,Home Office,New York,East,Furniture,Chairs,90.80,1,0.1,14.12,2017,September,3
3/9/2017,6/9/2017,Second Class,Home Office,New York,East,Furniture,Chairs,181.76,2,0.1,-8.08,2017,September,3
3/9/2017,6/9/2017,Second Class,Home Office,New York,East,Office Supplies,Art,5.56,2,0,2.22,2017,September,3
3/12/2016,7/12/2016,Standard Class,Consumer,Indiana,Central,Furniture,Tables,581.96,2,0,104.75,2016,December,4
3/12/2016,7/12/2016,Standard Class,Consumer,Indiana,Central,Furniture,Chairs,29.98,1,0,8.09,2016,December,4
18/7/2015,22/7/2015,Standard Class,Consumer,California,West,Technology,Accessories,519.96,4,0,176.79,2015,July,4
21/7/2016,26/7/2016,Standard Class,Consumer,North Carolina,South,Office Supplies,Labels,6.26,3,0.2,2.04,2016,July,5
21/7/2016,26/7/2016,Standard Class,Consumer,North Carolina,South,Furniture,Chairs,363.92,5,0.2,0.00,2016,July,5
9/6/2015,16/6/2015,Standard Class,Consumer,Florida,South,Office Supplies,Binders,64.20,5,0.7,-42.80,2015,June,7
9/6/2015,16/6/2015,Standard Class,Consumer,Florida,South,Office Supplies,Binders,38.52,3,0.7,-26.96,2015,June,7
9/6/2015,16/6/2015,Standard Class,Consumer,Florida,South,Technology,Accessories,72.60,5,0.2,-8.17,2015,June,7
27/11/2017,3/12/2017,Standard Class,Consumer,California,West,Technology,Phones,57.57,4,0.2,5.76,2017,November,6
27/3/2015,3/4/2015,Standard Class,Consumer,Washington,West,Office Supplies,Storage,83.70,5,0,3.35,2015,March,7
22/9/2015,26/9/2015,Second Class,Home Office,Virginia,South,Office Supplies,Paper,32.40,5,0,15.55,2015,September,4
22/9/2015,26/9/2015,Second Class,Home Office,Virginia,South,Furniture,Furnishings,47.98,2,0,11.04,2015,September,4
17/11/2015,21/11/2015,Standard Class,Consumer,California,West,Technology,Phones,415.97,4,0.2,52.00,2015,November,4
17/11/2015,21/11/2015,Standard Class,Consumer,California,West,Office Supplies,Storage,304.90,5,0,6.10,2015,November,4
17/11/2015,21/11/2015,Standard Class,Consumer,California,West,Furniture,Furnishings,80.96,4,0,29.15,2015,November,4
17/11/2015,21/11/2015,Standard Class,Consumer,California,West,Office Supplies,Storage,777.21,7,0,54.40,2015,November,4
17/11/2015,21/11/2015,Standard Class,Consumer,California,West,Office Supplies,Paper,32.40,5,0,15.55,2015,November,4
17/11/2015,21/11/2015,Standard Class,Consumer,California,West,Furniture,Chairs,225.57,2,0.2,2.82,2015,November,4
17/11/2015,21/11/2015,Standard Class,Consumer,California,West,Furniture,Furnishings,36.60,3,0,15.37,2015,November,4
10/11/2015,14/11/2015,Standard Class,Home Office,Minnesota,Central,Office Supplies,Appliances,715.64,2,0,178.91,2015,November,4
10/11/2015,14/11/2015,Standard Class,Home Office,Minnesota,Central,Office Supplies,Storage,795.51,3,0,143.19,2015,November,4
10/11/2015,14/11/2015,Standard Class,Home Office,Minnesota,Central,Technology,Copiers,549.99,1,0,275.00,2015,November,4
10/11/2015,14/11/2015,Standard Class,Home Office,Minnesota,Central,Office Supplies,Binders,74.76,3,0,34.39,2015,November,4
10/11/2015,14/11/2015,Standard Class,Home Office,Minnesota,Central,Furniture,Furnishings,29.22,3,0,12.86,2015,November,4
10/9/2014,14/9/2014,Standard Class,Home Office,Virginia,South,Office Supplies,Binders,9.64,2,0,4.72,2014,September,4
5/8/2015,11/8/2015,Standard Class,Corporate,Texas,Central,Office Supplies,Storage,33.49,7,0.2,-1.26,2015,August,6
5/8/2015,11/8/2015,Standard Class,Corporate,Texas,Central,Office Supplies,Supplies,23.04,3,0.2,-4.90,2015,August,6
5/8/2015,11/8/2015,Standard Class,Corporate,Texas,Central,Office Supplies,Binders,1.36,1,0.8,-2.18,2015,August,6
5/8/2015,11/8/2015,Standard Class,Corporate,Texas,Central,Furniture,Furnishings,14.76,5,0.6,-11.44,2015,August,6
3/9/2017,7/9/2017,Second Class,Consumer,California,West,Furniture,Bookcases,239.67,2,0.15,14.10,2017,September,4
1/11/2015,8/11/2015,Standard Class,Consumer,Arkansas,South,Furniture,Tables,301.96,2,0,45.29,2015,November,7
29/4/2015,4/5/2015,Second Class,Home Office,Pennsylvania,East,Office Supplies,Paper,7.97,2,0.2,2.89,2015,April,5
1/5/2016,4/5/2016,Second Class,Consumer,Arkansas,South,Office Supplies,Paper,109.92,2,0,53.86,2016,May,3
1/5/2016,4/5/2016,Second Class,Consumer,Arkansas,South,Office Supplies,Paper,19.44,3,0,9.33,2016,May,3
1/5/2016,4/5/2016,Second Class,Consumer,Arkansas,South,Office Supplies,Art,11.16,2,0,4.35,2016,May,3
5/8/2014,7/8/2014,Second Class,Corporate,Connecticut,East,Office Supplies,Appliances,79.47,3,0,22.25,2014,August,2
5/8/2014,7/8/2014,Second Class,Corporate,Connecticut,East,Office Supplies,Art,4.56,2,0,2.01,2014,August,2
5/8/2014,7/8/2014,Second Class,Corporate,Connecticut,East,Furniture,Chairs,1133.35,5,0,294.67,2014,August,2
4/1/2016,8/1/2016,Standard Class,Corporate,Pennsylvania,East,Office Supplies,Art,4.67,1,0.2,0.58,2016,January,4
4/1/2016,8/1/2016,Standard Class,Corporate,Pennsylvania,East,Office Supplies,Binders,104.58,6,0.7,-80.18,2016,January,4
7/11/2016,12/11/2016,Standard Class,Home Office,Wyoming,West,Furniture,Chairs,1603.14,4,0.2,100.20,2016,November,5
14/6/2016,14/6/2016,Same Day,Corporate,California,West,Furniture,Tables,1293.49,7,0.2,80.84,2016,June,0
24/9/2016,28/9/2016,Standard Class,Consumer,Indiana,Central,Furniture,Furnishings,127.95,3,0,21.75,2016,September,4
30/3/2017,3/4/2017,Standard Class,Home Office,Georgia,South,Office Supplies,Storage,59.76,1,0,16.73,2017,March,4
4/6/2017,4/6/2017,Same Day,Home Office,Arkansas,South,Office Supplies,Binders,108.08,7,0,54.04,2017,June,0
4/6/2017,4/6/2017,Same Day,Home Office,Arkansas,South,Office Supplies,Binders,9.54,3,0,4.39,2017,June,0
7/4/2015,9/4/2015,First Class,Home Office,Pennsylvania,East,Office Supplies,Art,11.74,3,0.2,1.03,2015,April,2
21/5/2014,26/5/2014,Standard Class,Home Office,Massachusetts,East,Office Supplies,Binders,447.86,7,0,219.45,2014,May,5
21/5/2014,26/5/2014,Standard Class,Home Office,Massachusetts,East,Office Supplies,Paper,17.94,3,0,8.79,2014,May,5
21/5/2014,26/5/2014,Standard Class,Home Office,Massachusetts,East,Office Supplies,Appliances,245.88,6,0,68.85,2014,May,5
5/9/2016,11/9/2016,Standard Class,Consumer,New York,East,Office Supplies,Paper,192.16,4,0,92.24,2016,September,6
18/9/2016,22/9/2016,Standard Class,Corporate,California,West,Furniture,Chairs,801.57,2,0.2,50.10,2016,September,4
18/9/2016,22/9/2016,Standard Class,Corporate,California,West,Office Supplies,Paper,368.91,9,0,180.77,2016,September,4
18/9/2016,22/9/2016,Standard Class,Corporate,California,West,Furniture,Chairs,885.53,9,0.2,-99.62,2016,September,4
13/3/2016,15/3/2016,Second Class,Corporate,California,West,Furniture,Furnishings,28.28,2,0,7.35,2016,March,2
13/3/2016,15/3/2016,Second Class,Corporate,California,West,Office Supplies,Supplies,4912.59,3,0,196.50,2016,March,2
16/10/2014,17/10/2014,Same Day,Consumer,California,West,Office Supplies,Binders,14.35,3,0.2,5.02,2014,October,1
16/10/2014,17/10/2014,Same Day,Consumer,California,West,Technology,Accessories,179.97,3,0,86.39,2014,October,1
8/10/2017,11/10/2017,First Class,Corporate,Rhode Island,East,Office Supplies,Storage,42.76,1,0,11.12,2017,October,3
7/5/2015,12/5/2015,Standard Class,Consumer,Kentucky,South,Office Supplies,Paper,45.68,2,0,21.01,2015,May,5
14/4/2016,17/4/2016,First Class,Consumer,Maryland,East,Office Supplies,Binders,25.06,2,0,11.78,2016,April,3
21/11/2016,26/11/2016,Standard Class,Consumer,Illinois,Central,Office Supplies,Paper,38.43,1,0.2,13.45,2016,November,5
21/11/2016,26/11/2016,Standard Class,Consumer,Illinois,Central,Office Supplies,Storage,21.57,2,0.2,1.62,2016,November,5
21/11/2016,26/11/2016,Standard Class,Consumer,Illinois,Central,Technology,Accessories,81.58,3,0.2,2.04,2016,November,5
10/9/2017,14/9/2017,Standard Class,Consumer,Georgia,South,Office Supplies,Binders,2.78,1,0,1.36,2017,September,4
9/9/2017,14/9/2017,Standard Class,Corporate,California,West,Office Supplies,Storage,99.87,3,0,23.97,2017,September,5
1/11/2014,8/11/2014,Standard Class,Home Office,California,West,Office Supplies,Labels,44.40,3,0,22.20,2014,November,7
