OrderMonth,OrderYear,ShipDuration,ShipMode,Segment,State,Category,SubCategory,Sales
5,2018,5,Standard Class,Consumer,Illinois,Technology,Phones,11.12
2,2015,6,Standard Class,Consumer,Oregon,Office Supplies,Paper,32.9
2,2015,6,Standard Class,Consumer,Oregon,Office Supplies,Paper,22.78
5,2016,2,First Class,Consumer,New York,Technology,Phones,239.97
5,2016,2,First Class,Consumer,New York,Office Supplies,Appliances,160.32
5,2016,2,First Class,Consumer,New York,Technology,Phones,128.85
11,2017,3,Second Class,Corporate,Alabama,Technology,Accessories,1319.96
12,2018,5,Standard Class,Corporate,Pennsylvania,Furniture,Chairs,239.96
12,2018,5,Standard Class,Corporate,Pennsylvania,Furniture,Furnishings,54.77
12,2018,5,Standard Class,Corporate,Pennsylvania,Office Supplies,Art,13.39
12,2018,5,Standard Class,Corporate,Pennsylvania,Office Supplies,Paper,23.92
12,2018,5,Standard Class,Corporate,Pennsylvania,Technology,Accessories,255.97
6,2017,2,First Class,Consumer,California,Office Supplies,Binders,21.55
6,2017,2,First Class,Consumer,California,Office Supplies,Appliances,58.24
12,2017,2,First Class,Home Office,California,Office Supplies,Paper,80.28
4,2018,5,Standard Class,Corporate,California,Office Supplies,Art,9.78
4,2018,4,Standard Class,Home Office,California,Office Supplies,Fasteners,1.81
5,2016,2,First Class,Home Office,New York,Office Supplies,Paper,37.94
3,2016,4,Standard Class,Corporate,Florida,Technology,Phones,79.96
8,2018,5,Standard Class,Corporate,Texas,Office Supplies,Paper,115.3
12,2018,4,Standard Class,Consumer,Nebraska,Technology,Phones,2479.96
6,2017,1,First Class,Consumer,Arkansas,Technology,Accessories,179.94
6,2017,1,First Class,Consumer,Arkansas,Technology,Accessories,26.85
6,2017,1,First Class,Consumer,Arkansas,Technology,Accessories,323.37
6,2017,1,First Class,Consumer,Arkansas,Office Supplies,Paper,59.94
6,2017,1,First Class,Consumer,Arkansas,Office Supplies,Binders,64.14
6,2017,1,First Class,Consumer,Arkansas,Office Supplies,Binders,11.67
6,2017,1,First Class,Consumer,Arkansas,Office Supplies,Paper,12.96
4,2016,7,Standard Class,Consumer,Nebraska,Office Supplies,Binders,17.43
5,2018,4,Standard Class,Consumer,Illinois,Furniture,Chairs,181.99
5,2018,4,Standard Class,Consumer,Illinois,Office Supplies,Binders,1.59
5,2018,4,Standard Class,Consumer,Illinois,Office Supplies,Supplies,22.34
12,2017,6,Standard Class,Corporate,Arizona,Furniture,Tables,455.97
12,2017,6,Standard Class,Corporate,Arizona,Office Supplies,Binders,10.44
12,2017,6,Standard Class,Corporate,Arizona,Office Supplies,Binders,5.21
9,2018,4,Standard Class,Home Office,New Hampshire,Office Supplies,Storage,67.4
9,2018,1,First Class,Consumer,Utah,Furniture,Furnishings,25.16
9,2018,1,First Class,Consumer,Utah,Technology,Phones,126.56
11,2015,3,First Class,Consumer,California,Office Supplies,Appliances,43.68
11,2015,3,First Class,Consumer,California,Technology,Accessories,139.93
11,2015,4,Standard Class,Corporate,Texas,Office Supplies,Art,2.67
11,2015,4,Standard Class,Corporate,Texas,Office Supplies,Supplies,16.66
11,2015,4,Standard Class,Corporate,Texas,Technology,Accessories,79.51
11,2015,4,Standard Class,Corporate,Texas,Office Supplies,Paper,36.29
11,2015,4,Standard Class,Corporate,Texas,Furniture,Bookcases,67.99
10,2018,4,Second Class,Corporate,Alabama,Furniture,Furnishings,10.16
12,2016,4,Standard Class,Corporate,Mississippi,Furniture,Furnishings,6.16
12,2016,4,Standard Class,Corporate,Mississippi,Office Supplies,Art,56.3
12,2016,4,Standard Class,Consumer,Nevada,Office Supplies,Paper,6.48
12,2016,4,Standard Class,Consumer,Nevada,Office Supplies,Storage,1325.85
12,2016,4,Standard Class,Consumer,Nevada,Office Supplies,Labels,14.94
3,2018,2,Second Class,Corporate,Georgia,Office Supplies,Binders,34.54
3,2018,2,Second Class,Corporate,Georgia,Technology,Copiers,2999.95
3,2018,2,Second Class,Corporate,Georgia,Office Supplies,Binders,64.12
3,2018,0,Same Day,Home Office,Illinois,Office Supplies,Art,19.46
3,2018,0,Same Day,Home Office,Illinois,Technology,Machines,209.99
3,2018,0,Same Day,Home Office,Illinois,Office Supplies,Art,29.76
3,2018,0,Same Day,Home Office,Illinois,Furniture,Chairs,89.77
3,2018,0,Same Day,Home Office,Illinois,Technology,Copiers,959.98
3,2018,0,Same Day,Home Office,Illinois,Office Supplies,Paper,15.55
3,2018,0,Same Day,Home Office,Illinois,Technology,Phones,34.36
12,2015,4,Standard Class,Corporate,Ohio,Office Supplies,Paper,98.38
12,2015,4,Standard Class,Corporate,Ohio,Office Supplies,Binders,29.94
12,2015,4,Standard Class,Corporate,Ohio,Office Supplies,Paper,17.47
12,2015,4,Standard Class,Corporate,Ohio,Technology,Phones,36.74
12,2015,4,Standard Class,Corporate,Ohio,Technology,Phones,179.94
12,2017,4,Standard Class,Consumer,California,Furniture,Furnishings,383.64
12,2017,4,Standard Class,Consumer,California,Office Supplies,Appliances,56.52
9,2018,5,Second Class,Consumer,California,Office Supplies,Art,6.56
9,2018,5,Second Class,Consumer,California,Furniture,Chairs,243.92
9,2018,5,Second Class,Consumer,California,Office Supplies,Paper,47.52
10,2018,4,Standard Class,Home Office,Maryland,Furniture,Furnishings,19.98
5,2017,4,Standard Class,Home Office,New York,Office Supplies,Art,8
12,2015,4,Second Class,Consumer,California,Furniture,Furnishings,6.16
11,2018,4,Standard Class,Home Office,New York,Office Supplies,Storage,83.56
11,2018,4,Standard Class,Home Office,New York,Technology,Phones,546.06
11,2018,4,Standard Class,Home Office,New York,Office Supplies,Storage,269.49
3,2016,1,First Class,Consumer,California,Office Supplies,Fasteners,10.9
7,2015,5,Standard Class,Home Office,Montana,Office Supplies,Binders,6.1
12,2017,3,Second Class,Consumer,California,Office Supplies,Storage,34.05
12,2017,3,Second Class,Consumer,California,Office Supplies,Storage,352.38
10,2015,5,Second Class,Corporate,New Jersey,Furniture,Chairs,245.98
10,2015,5,Second Class,Corporate,New Jersey,Office Supplies,Binders,18.94
11,2018,6,Standard Class,Consumer,Ohio,Office Supplies,Binders,59.91
9,2018,0,Same Day,Corporate,Massachusetts,Technology,Phones,391.98
9,2018,0,Same Day,Corporate,Massachusetts,Technology,Phones,437.85
9,2016,4,Standard Class,Consumer,New Hampshire,Office Supplies,Binders,68.62
2,2018,7,Standard Class,Consumer,Maryland,Office Supplies,Supplies,25.02
2,2018,7,Standard Class,Consumer,Maryland,Office Supplies,Art,10.71
10,2015,0,Same Day,Consumer,Ohio,Office Supplies,Art,55.98
10,2015,0,Same Day,Consumer,Ohio,Office Supplies,Envelopes,14.48
10,2015,0,Same Day,Consumer,Ohio,Technology,Accessories,142.49
8,2017,2,Second Class,Corporate,Texas,Office Supplies,Storage,14.16
8,2017,2,Second Class,Corporate,Texas,Office Supplies,Paper,79.92
12,2016,4,Standard Class,Corporate,New York,Office Supplies,Binders,590.35
9,2017,5,Standard Class,Corporate,North Carolina,Furniture,Furnishings,17.09
9,2017,5,Standard Class,Corporate,North Carolina,Furniture,Chairs,98.39
3,2018,6,Standard Class,Consumer,New York,Office Supplies,Art,11.05
12,2016,5,Standard Class,Consumer,California,Office Supplies,Appliances,7.78
8,2018,5,Standard Class,Consumer,Louisiana,Technology,Accessories,659.9
10,2016,2,First Class,Consumer,Ohio,Technology,Accessories,53.04
8,2018,4,Standard Class,Corporate,Washington,Technology,Accessories,843.9
8,2018,4,Standard Class,Corporate,Washington,Technology,Accessories,1496.16
2,2017,5,Standard Class,Consumer,New York,Office Supplies,Storage,117.96
8,2017,4,Standard Class,Corporate,New York,Office Supplies,Art,21.3
8,2017,4,Standard Class,Corporate,New York,Office Supplies,Appliances,1040.8
8,2017,4,Standard Class,Corporate,New York,Office Supplies,Art,29.34
6,2018,4,Standard Class,Corporate,Tennessee,Furniture,Furnishings,19.52
9,2016,3,First Class,Consumer,California,Office Supplies,Storage,443.92
9,2017,5,Standard Class,Corporate,Wisconsin,Technology,Accessories,499.95
9,2017,5,Standard Class,Corporate,Wisconsin,Office Supplies,Art,3.04
9,2017,5,Standard Class,Corporate,Wisconsin,Furniture,Chairs,201.96
9,2017,5,Standard Class,Corporate,Wisconsin,Furniture,Furnishings,68.64
10,2017,4,Second Class,Corporate,California,Technology,Accessories,100
10,2017,4,Second Class,Corporate,California,Technology,Accessories,359.98
9,2015,2,Second Class,Home Office,Washington,Furniture,Furnishings,6.16
9,2015,2,Second Class,Home Office,Washington,Furniture,Tables,2348.82
6,2018,5,Standard Class,Corporate,Florida,Office Supplies,Labels,13.87
6,2018,5,Standard Class,Corporate,Florida,Furniture,Chairs,273.55
8,2017,2,Second Class,Home Office,Pennsylvania,Furniture,Tables,815.29
2,2015,4,Standard Class,Consumer,Virginia,Technology,Accessories,234.45
2,2015,4,Standard Class,Consumer,Virginia,Furniture,Tables,1256.22
2,2015,4,Standard Class,Consumer,Virginia,Office Supplies,Binders,17.46
9,2017,5,Second Class,Home Office,New York,Office Supplies,Binders,10.53
12,2016,1,First Class,Home Office,Michigan,Office Supplies,Binders,152.8
9,2018,5,Standard Class,Home Office,California,Office Supplies,Binders,82.56
9,2018,5,Standard Class,Home Office,California,Technology,Accessories,284.97
3,2018,7,Standard Class,Corporate,Michigan,Furniture,Furnishings,60.84
12,2015,6,Standard Class,Consumer,California,Furniture,Chairs,1325.76
12,2015,6,Standard Class,Consumer,California,Furniture,Chairs,572.16
9,2015,5,Standard Class,Home Office,Ohio,Office Supplies,Paper,28.8
4,2018,3,First Class,Home Office,Connecticut,Office Supplies,Art,11.12
4,2017,4,Second Class,Home Office,Georgia,Furniture,Furnishings,7.04
5,2016,5,Second Class,Corporate,Georgia,Office Supplies,Envelopes,17.94
3,2018,3,First Class,Home Office,Washington,Office Supplies,Binders,34.76
4,2018,5,Standard Class,Corporate,New Jersey,Furniture,Furnishings,74.45
1,2016,5,Standard Class,Corporate,Virginia,Furniture,Furnishings,192.22
11,2018,5,Standard Class,Consumer,Utah,Office Supplies,Paper,19.44
7,2018,2,Second Class,Corporate,California,Office Supplies,Paper,32.4
7,2018,2,Second Class,Corporate,California,Office Supplies,Envelopes,57.9
7,2018,2,Second Class,Corporate,California,Office Supplies,Storage,10.56
7,2018,2,Second Class,Corporate,California,Furniture,Bookcases,1194.17
10,2018,5,Standard Class,Corporate,New York,Office Supplies,Paper,40.99
11,2015,7,Standard Class,Corporate,California,Office Supplies,Art,2.94
12,2017,3,First Class,Home Office,Oregon,Office Supplies,Binders,45.24
12,2017,3,First Class,Home Office,Oregon,Office Supplies,Art,18.69
12,2017,3,First Class,Home Office,Oregon,Office Supplies,Paper,11.65
12,2017,3,First Class,Home Office,Oregon,Technology,Accessories,112.78
12,2017,3,First Class,Home Office,Oregon,Furniture,Tables,377.45
12,2017,3,First Class,Home Office,Oregon,Office Supplies,Labels,15.94
12,2017,3,First Class,Home Office,Oregon,Technology,Phones,28.68
9,2017,7,Standard Class,Home Office,Colorado,Furniture,Furnishings,21.44
9,2017,7,Standard Class,Home Office,Colorado,Office Supplies,Storage,511.06
7,2017,0,Same Day,Corporate,Ohio,Office Supplies,Art,18.66
7,2017,0,Same Day,Corporate,Ohio,Office Supplies,Binders,11.09
7,2017,0,Same Day,Corporate,Ohio,Office Supplies,Storage,66.69
7,2017,0,Same Day,Corporate,Ohio,Office Supplies,Storage,99.49
6,2017,4,Standard Class,Consumer,Washington,Office Supplies,Labels,14.62
6,2017,4,Standard Class,Consumer,Washington,Office Supplies,Binders,53.98
6,2017,4,Standard Class,Consumer,Washington,Technology,Accessories,389.97
6,2016,2,Second Class,Consumer,Idaho,Furniture,Furnishings,355.36
6,2016,2,Second Class,Consumer,Idaho,Technology,Phones,140.38
10,2018,7,Standard Class,Corporate,Texas,Office Supplies,Envelopes,15.84
10,2018,7,Standard Class,Corporate,Texas,Office Supplies,Paper,8.45
1,2017,5,Standard Class,Consumer,Washington,Office Supplies,Paper,12.96
5,2015,5,Standard Class,Corporate,Washington,Technology,Phones,57.41
5,2015,5,Standard Class,Corporate,Washington,Technology,Accessories,27.6
12,2015,7,Standard Class,Consumer,Illinois,Furniture,Furnishings,38.98
7,2017,6,Standard Class,Home Office,Michigan,Office Supplies,Fasteners,20.44
7,2017,6,Standard Class,Home Office,Michigan,Office Supplies,Paper,109.92
9,2017,6,Standard Class,Consumer,Oklahoma,Office Supplies,Binders,6.38
9,2017,6,Standard Class,Consumer,Oklahoma,Office Supplies,Paper,6.48
4,2015,6,Standard Class,Consumer,Georgia,Office Supplies,Paper,15.84
4,2015,6,Standard Class,Consumer,Georgia,Technology,Phones,1049.93
4,2015,6,Standard Class,Consumer,Georgia,Office Supplies,Appliances,154.9
11,2016,0,Same Day,Consumer,Washington,Office Supplies,Binders,98.35
7,2015,0,Same Day,Consumer,Florida,Office Supplies,Fasteners,14.32
7,2015,0,Same Day,Consumer,Florida,Furniture,Furnishings,129.89
7,2015,0,Same Day,Consumer,Florida,Office Supplies,Envelopes,48.94
12,2016,5,Standard Class,Home Office,Texas,Furniture,Chairs,275.06
12,2016,6,Standard Class,Corporate,Maryland,Office Supplies,Art,27.36
12,2016,6,Standard Class,Corporate,Maryland,Office Supplies,Paper,44.75
12,2016,6,Standard Class,Corporate,Maryland,Technology,Phones,134.99
12,2016,6,Standard Class,Corporate,Maryland,Office Supplies,Paper,26.4
12,2016,6,Standard Class,Corporate,Maryland,Furniture,Chairs,542.94
5,2017,2,Second Class,Consumer,California,Furniture,Tables,71.09
10,2018,4,Standard Class,Home Office,Illinois,Office Supplies,Binders,27.4
10,2018,4,Standard Class,Home Office,Illinois,Office Supplies,Binders,13.46
11,2017,0,Same Day,Consumer,Texas,Office Supplies,Labels,11.84
11,2018,5,Standard Class,Consumer,California,Office Supplies,Paper,35.88
11,2017,2,First Class,Home Office,Ohio,Office Supplies,Envelopes,40.75
11,2017,2,First Class,Home Office,Ohio,Technology,Accessories,139.96
12,2015,7,Standard Class,Consumer,Ohio,Office Supplies,Art,2.62
12,2015,7,Standard Class,Consumer,Ohio,Furniture,Tables,136.53
12,2015,7,Standard Class,Consumer,Ohio,Technology,Accessories,263.96
11,2015,5,Standard Class,Consumer,Connecticut,Office Supplies,Supplies,11.64
9,2018,3,Second Class,Corporate,New York,Office Supplies,Binders,40.18
5,2016,7,Standard Class,Consumer,New York,Furniture,Furnishings,79.44
5,2016,7,Standard Class,Consumer,New York,Office Supplies,Supplies,357.93
5,2016,7,Standard Class,Consumer,New York,Furniture,Chairs,127.76
5,2016,7,Standard Class,Consumer,New York,Technology,Copiers,2799.94
5,2016,7,Standard Class,Consumer,New York,Office Supplies,Paper,19.44
7,2018,0,Same Day,Consumer,Illinois,Technology,Phones,36.79
3,2015,4,Standard Class,Home Office,New York,Technology,Phones,5.94
9,2018,4,Standard Class,Consumer,Virginia,Office Supplies,Storage,177.55
10,2016,3,Second Class,Corporate,Michigan,Technology,Accessories,619.95
10,2016,3,Second Class,Corporate,Michigan,Technology,Phones,29.16
10,2016,3,Second Class,Corporate,Michigan,Office Supplies,Envelopes,57.96
10,2016,3,Second Class,Corporate,Michigan,Office Supplies,Appliances,29.4
3,2018,4,Second Class,Consumer,Indiana,Office Supplies,Storage,81.4
11,2016,3,First Class,Corporate,Oregon,Office Supplies,Fasteners,8.72
11,2016,3,First Class,Corporate,Oregon,Technology,Accessories,91.18
11,2016,3,First Class,Corporate,Oregon,Technology,Accessories,159.97
9,2017,4,Standard Class,Corporate,California,Office Supplies,Paper,12.96
9,2015,5,Standard Class,Corporate,Illinois,Office Supplies,Storage,331.54
9,2016,2,First Class,Corporate,New York,Technology,Accessories,899.91
5,2016,4,Standard Class,Corporate,Texas,Technology,Phones,946.34
12,2018,5,Standard Class,Consumer,Wisconsin,Technology,Accessories,178.11
12,2018,5,Standard Class,Consumer,Wisconsin,Office Supplies,Appliances,1089.75
12,2018,5,Standard Class,Consumer,Wisconsin,Office Supplies,Labels,61.06
12,2018,5,Standard Class,Consumer,Wisconsin,Furniture,Bookcases,459.92
12,2018,5,Standard Class,Consumer,Wisconsin,Office Supplies,Paper,27.52
6,2018,3,First Class,Corporate,Connecticut,Furniture,Bookcases,638.82
6,2018,3,First Class,Corporate,Connecticut,Office Supplies,Supplies,30.69
6,2018,3,First Class,Corporate,Connecticut,Furniture,Furnishings,25.16
6,2015,4,Standard Class,Consumer,New York,Office Supplies,Binders,13.92
1,2015,5,Standard Class,Consumer,California,Office Supplies,Paper,19.36
1,2015,5,Standard Class,Consumer,California,Furniture,Furnishings,19.3
12,2017,6,Standard Class,Consumer,California,Office Supplies,Binders,38.38
3,2018,3,First Class,Corporate,California,Office Supplies,Paper,12.96
3,2018,3,First Class,Corporate,California,Furniture,Furnishings,26.48
3,2018,3,First Class,Corporate,California,Technology,Machines,532.72
3,2018,3,First Class,Corporate,California,Office Supplies,Paper,26.72
3,2018,3,First Class,Corporate,California,Office Supplies,Paper,20.04
3,2018,3,First Class,Corporate,California,Office Supplies,Storage,795.48
3,2018,3,First Class,Corporate,California,Furniture,Furnishings,21.56
12,2017,4,Standard Class,Consumer,North Carolina,Technology,Phones,249.58
12,2017,4,Standard Class,Consumer,North Carolina,Technology,Accessories,68.11
12,2017,4,Standard Class,Consumer,North Carolina,Technology,Accessories,16.56
11,2018,4,Standard Class,Consumer,New York,Technology,Phones,74.95
5,2015,6,Standard Class,Consumer,Illinois,Furniture,Tables,355.46
1,2017,6,Standard Class,Consumer,California,Office Supplies,Labels,44.4
1,2017,6,Standard Class,Consumer,California,Office Supplies,Labels,20.65
2,2017,7,Standard Class,Consumer,Kentucky,Furniture,Chairs,866.4
